วันที่,ประเภท,สินค้า,หน่วย,ราคา ต่ำสุด,ราคา สูงสุด,ราคาเฉลี่ย
22/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
24/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
25/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
26/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
29/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
31/3/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
1/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
2/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
5/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
8/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
9/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
16/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
19/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
20/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
21/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
22/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
26/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
27/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
28/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
29/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/4/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
3/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
5/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
6/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
11/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
